AID	Sample_ID	chr1p36	MeanL1methy	MeanL1HSmethy	cancerType
TCGA-FD-A3B8-01A	TCGA.FD.A3B8.01A	WT	0.764852736272246	0.818027137815971	TCGA-BLCA
TCGA-FD-A3N5-01A	TCGA.FD.A3N5.01A	WT	0.657921344698737	0.821291797963752	TCGA-BLCA
TCGA-FD-A3N6-01A	TCGA.FD.A3N6.01A	WT	0.55946650109414	0.610525807078816	TCGA-BLCA
TCGA-FD-A3NA-01A	TCGA.FD.A3NA.01A	WT	0.645753865624813	0.75468381137513	TCGA-BLCA
TCGA-FD-A3SJ-01A	TCGA.FD.A3SJ.01A	WT	0.678003914668802	0.755388197235508	TCGA-BLCA
TCGA-FD-A3SL-01A	TCGA.FD.A3SL.01A	WT	0.713507332717042	0.799609772459451	TCGA-BLCA
TCGA-FD-A3SM-01A	TCGA.FD.A3SM.01A	WT	0.585988332637414	0.757162971036333	TCGA-BLCA
TCGA-FD-A3SN-01A	TCGA.FD.A3SN.01A	WT	0.651464415246966	0.783214113549719	TCGA-BLCA
TCGA-FD-A3SO-01A	TCGA.FD.A3SO.01A	Loss	0.74563655412915	0.876824038736477	TCGA-BLCA
TCGA-FD-A3SP-01A	TCGA.FD.A3SP.01A	WT	0.698199419958962	0.787741931069572	TCGA-BLCA
TCGA-FD-A3SQ-01A	TCGA.FD.A3SQ.01A	WT	0.695063655834677	0.864746123818068	TCGA-BLCA
TCGA-FD-A3SR-01A	TCGA.FD.A3SR.01A	WT	0.71951633127792	0.837881105261462	TCGA-BLCA
TCGA-FD-A3SS-01A	TCGA.FD.A3SS.01A	WT	0.701345528394111	0.820150301530936	TCGA-BLCA
TCGA-FD-A43N-01A	TCGA.FD.A43N.01A	WT	0.529228924509887	0.721221532186009	TCGA-BLCA
TCGA-FD-A43P-01A	TCGA.FD.A43P.01A	WT	0.730034983189002	0.78100422714143	TCGA-BLCA
TCGA-FD-A43S-01A	TCGA.FD.A43S.01A	WT	0.771125901714888	0.855543658275327	TCGA-BLCA
TCGA-FD-A43U-01A	TCGA.FD.A43U.01A	WT	0.714218798756589	0.826480666447058	TCGA-BLCA
TCGA-FD-A43X-01A	TCGA.FD.A43X.01A	WT	0.603586641880597	0.844135148802422	TCGA-BLCA
TCGA-FD-A43Y-01A	TCGA.FD.A43Y.01A	Loss	0.675209060914245	0.777688455029983	TCGA-BLCA
TCGA-FD-A5BR-01A	TCGA.FD.A5BR.01A	WT	0.642609221610699	0.77418860699303	TCGA-BLCA
TCGA-FD-A5BS-01A	TCGA.FD.A5BS.01A	WT	0.724198040718432	0.835587857067265	TCGA-BLCA
TCGA-FD-A5BT-01A	TCGA.FD.A5BT.01A	WT	0.764378203082972	0.821605529715493	TCGA-BLCA
TCGA-FD-A5BU-01A	TCGA.FD.A5BU.01A	Loss	0.693029631364374	0.806295323472393	TCGA-BLCA
TCGA-FD-A5BV-01A	TCGA.FD.A5BV.01A	WT	0.578451708827675	0.806209284598694	TCGA-BLCA
TCGA-FD-A5BX-01A	TCGA.FD.A5BX.01A	WT	0.649430419570598	0.767074394890147	TCGA-BLCA
TCGA-FD-A5BY-01A	TCGA.FD.A5BY.01A	WT	0.673108215702337	0.825588259024899	TCGA-BLCA
TCGA-FD-A5BZ-01A	TCGA.FD.A5BZ.01A	WT	0.635767853109451	0.800180856044685	TCGA-BLCA
TCGA-FD-A5C0-01A	TCGA.FD.A5C0.01A	WT	0.71628715075823	0.815953379118733	TCGA-BLCA
TCGA-FD-A5C1-01A	TCGA.FD.A5C1.01A	WT	0.675974915271657	0.81651681667568	TCGA-BLCA
TCGA-FD-A62N-01A	TCGA.FD.A62N.01A	WT	0.747888023751033	0.818634113065938	TCGA-BLCA
TCGA-FD-A62O-01A	TCGA.FD.A62O.01A	WT	0.626733567367919	0.80514873791351	TCGA-BLCA
TCGA-FD-A62P-01A	TCGA.FD.A62P.01A	WT	0.729055204230419	0.784768146297981	TCGA-BLCA
TCGA-FD-A62S-01A	TCGA.FD.A62S.01A	WT	0.666320912284581	0.79616777974836	TCGA-BLCA
TCGA-FD-A6TA-01A	TCGA.FD.A6TA.01A	WT	0.633846885701897	0.813550069124455	TCGA-BLCA
TCGA-FD-A6TB-01A	TCGA.FD.A6TB.01A	WT	0.732248811826286	0.789536989409493	TCGA-BLCA
TCGA-FD-A6TC-01A	TCGA.FD.A6TC.01A	WT	0.63141928836056	0.682070632450589	TCGA-BLCA
TCGA-FD-A6TD-01A	TCGA.FD.A6TD.01A	WT	0.704296991197162	0.831973855780209	TCGA-BLCA
TCGA-FD-A6TE-01A	TCGA.FD.A6TE.01A	WT	0.705013656170403	0.824017613387727	TCGA-BLCA
TCGA-FD-A6TF-01A	TCGA.FD.A6TF.01A	WT	0.740143776027257	0.866929512518423	TCGA-BLCA
TCGA-FD-A6TG-01A	TCGA.FD.A6TG.01A	WT	0.65696553166991	0.764383959713143	TCGA-BLCA
TCGA-FD-A6TH-01A	TCGA.FD.A6TH.01A	WT	0.627333296773482	0.794933084324508	TCGA-BLCA
TCGA-FD-A6TI-01A	TCGA.FD.A6TI.01A	WT	0.620657159410652	0.851994702371141	TCGA-BLCA
TCGA-FD-A6TK-01A	TCGA.FD.A6TK.01A	WT	0.690748053182642	0.784063268585961	TCGA-BLCA
TCGA-FJ-A3Z7-01A	TCGA.FJ.A3Z7.01A	WT	0.719624386640662	0.723325558290654	TCGA-BLCA
TCGA-FJ-A3Z9-01A	TCGA.FJ.A3Z9.01A	WT	0.517549814695441	0.760450917117468	TCGA-BLCA
TCGA-FJ-A3ZE-01A	TCGA.FJ.A3ZE.01A	WT	0.637896412467714	0.817641095140707	TCGA-BLCA
TCGA-FJ-A3ZF-01A	TCGA.FJ.A3ZF.01A	WT	0.475847835416087	0.588055472107022	TCGA-BLCA
TCGA-FJ-A871-01A	TCGA.FJ.A871.01A	WT	0.695025990186465	0.79220254888831	TCGA-BLCA
TCGA-FT-A3EE-01A	TCGA.FT.A3EE.01A	WT	0.607332562931755	0.777353726024556	TCGA-BLCA
TCGA-FT-A61P-01A	TCGA.FT.A61P.01A	WT	0.731425843069098	0.8283387459195	TCGA-BLCA
TCGA-G2-A2EC-01A	TCGA.G2.A2EC.01A	WT	0.694049933347034	0.824557514207476	TCGA-BLCA
TCGA-G2-A2EF-01A	TCGA.G2.A2EF.01A	WT	0.677894687394492	0.651322680109764	TCGA-BLCA
TCGA-G2-A2EJ-01A	TCGA.G2.A2EJ.01A	WT	0.658617362931123	0.723157318358908	TCGA-BLCA
TCGA-G2-A2EK-01A	TCGA.G2.A2EK.01A	WT	0.652184742416928	0.781761570106695	TCGA-BLCA
TCGA-G2-A2EL-01A	TCGA.G2.A2EL.01A	WT	0.592250878160895	0.677762421401963	TCGA-BLCA
TCGA-G2-A2EO-01A	TCGA.G2.A2EO.01A	WT	0.665801296357248	0.793107614862684	TCGA-BLCA
TCGA-G2-A2ES-01A	TCGA.G2.A2ES.01A	WT	0.656877811199967	0.725658808696671	TCGA-BLCA
TCGA-G2-A3IB-01A	TCGA.G2.A3IB.01A	WT	0.504841262522403	0.640810467832477	TCGA-BLCA
TCGA-G2-A3IE-01A	TCGA.G2.A3IE.01A	WT	0.636976218531522	0.683312793341637	TCGA-BLCA
TCGA-G2-A3VY-01A	TCGA.G2.A3VY.01A	WT	0.605776391514522	0.693868140411986	TCGA-BLCA
TCGA-G2-AA3B-01A	TCGA.G2.AA3B.01A	WT	0.590746187059437	0.727940402200821	TCGA-BLCA
TCGA-G2-AA3C-01A	TCGA.G2.AA3C.01A	WT	0.661387103806176	0.751861182679709	TCGA-BLCA
TCGA-G2-AA3D-01A	TCGA.G2.AA3D.01A	WT	0.780337684813161	0.783852829383534	TCGA-BLCA
TCGA-G2-AA3F-01A	TCGA.G2.AA3F.01A	WT	0.61348793543321	0.78647709673409	TCGA-BLCA
TCGA-GC-A3BM-01A	TCGA.GC.A3BM.01A	WT	0.529362378882019	0.631909301663695	TCGA-BLCA
TCGA-GC-A3I6-01A	TCGA.GC.A3I6.01A	WT	0.699624816904993	0.800111190186676	TCGA-BLCA
TCGA-GC-A3OO-01A	TCGA.GC.A3OO.01A	WT	0.737041937047117	0.808018748238718	TCGA-BLCA
TCGA-GC-A3RB-01A	TCGA.GC.A3RB.01A	WT	0.523229025318601	0.732183230316838	TCGA-BLCA
TCGA-GC-A3RD-01A	TCGA.GC.A3RD.01A	WT	0.606095356427896	0.787853365229839	TCGA-BLCA
TCGA-GC-A3WC-01A	TCGA.GC.A3WC.01A	WT	0.702904823290938	0.7864879592663	TCGA-BLCA
TCGA-GC-A3YS-01A	TCGA.GC.A3YS.01A	WT	0.667851042643617	0.646184817670199	TCGA-BLCA
TCGA-GC-A4ZW-01A	TCGA.GC.A4ZW.01A	WT	0.71038266570069	0.794297174907073	TCGA-BLCA
TCGA-GC-A6I1-01A	TCGA.GC.A6I1.01A	WT	0.646704551368268	0.773290994698739	TCGA-BLCA
TCGA-GC-A6I3-01A	TCGA.GC.A6I3.01A	WT	0.677295233636877	0.762625487659933	TCGA-BLCA
TCGA-GD-A2C5-01A	TCGA.GD.A2C5.01A	WT	0.602509972308004	0.765973724674372	TCGA-BLCA
TCGA-GD-A3OP-01A	TCGA.GD.A3OP.01A	WT	0.733671543070411	0.845481178895698	TCGA-BLCA
TCGA-GD-A3OQ-01A	TCGA.GD.A3OQ.01A	WT	0.627549638863484	0.813345324692642	TCGA-BLCA
TCGA-GD-A3OS-01A	TCGA.GD.A3OS.01A	WT	0.664582947616349	0.55979463277101	TCGA-BLCA
TCGA-GD-A6C6-01A	TCGA.GD.A6C6.01A	WT	0.57815343644424	0.647707830631082	TCGA-BLCA
TCGA-GD-A76B-01A	TCGA.GD.A76B.01A	Loss	0.664622700576491	0.771884423114008	TCGA-BLCA
TCGA-GU-A42P-01A	TCGA.GU.A42P.01A	WT	0.519733992422819	0.702345366511275	TCGA-BLCA
TCGA-GU-A42Q-01A	TCGA.GU.A42Q.01A	WT	0.720887497039095	0.769641507266583	TCGA-BLCA
TCGA-GU-A42R-01A	TCGA.GU.A42R.01A	WT	0.732668244611312	0.671262894127425	TCGA-BLCA
TCGA-GU-A762-01A	TCGA.GU.A762.01A	WT	0.71763931960345	0.822044501701273	TCGA-BLCA
TCGA-GU-A763-01A	TCGA.GU.A763.01A	WT	0.548198664517586	0.820380798794857	TCGA-BLCA
TCGA-GU-A764-01A	TCGA.GU.A764.01A	WT	0.697250466254914	0.779518067269338	TCGA-BLCA
TCGA-GU-A766-01A	TCGA.GU.A766.01A	WT	0.7294981814172	0.788991284703192	TCGA-BLCA
TCGA-GU-A767-01A	TCGA.GU.A767.01A	WT	0.733569251430171	0.796367812479971	TCGA-BLCA
TCGA-GU-AATO-01A	TCGA.GU.AATO.01A	WT	0.738273194345061	0.81658038446344	TCGA-BLCA
TCGA-GU-AATP-01A	TCGA.GU.AATP.01A	Loss	0.683564812365179	0.784080502518953	TCGA-BLCA
TCGA-GU-AATQ-01A	TCGA.GU.AATQ.01A	WT	0.560822562106393	0.72900333803256	TCGA-BLCA
TCGA-GV-A3JV-01A	TCGA.GV.A3JV.01A	WT	0.664364355835702	0.805205326451833	TCGA-BLCA
TCGA-GV-A3JW-01A	TCGA.GV.A3JW.01A	WT	0.65114990955798	0.66302082802644	TCGA-BLCA
TCGA-GV-A3JX-01A	TCGA.GV.A3JX.01A	WT	0.65581338856164	0.840236259600514	TCGA-BLCA
TCGA-GV-A3JZ-01A	TCGA.GV.A3JZ.01A	WT	0.671504692457658	0.72911080581749	TCGA-BLCA
TCGA-GV-A3QF-01A	TCGA.GV.A3QF.01A	WT	0.632335970013372	0.735359781697927	TCGA-BLCA
TCGA-GV-A3QG-01A	TCGA.GV.A3QG.01A	WT	0.63812292438865	0.775288711172623	TCGA-BLCA
TCGA-GV-A3QH-01A	TCGA.GV.A3QH.01A	WT	0.681360005266178	0.809963332678647	TCGA-BLCA
TCGA-GV-A3QI-01A	TCGA.GV.A3QI.01A	Loss	0.72327964223427	0.842618473215111	TCGA-BLCA
TCGA-GV-A3QK-01B	TCGA.GV.A3QK.01B	WT	0.639739868539878	0.815639449581937	TCGA-BLCA
TCGA-GV-A40E-01A	TCGA.GV.A40E.01A	WT	0.615474487788995	0.671752471039737	TCGA-BLCA
TCGA-GV-A40G-01A	TCGA.GV.A40G.01A	WT	0.687601608157773	0.812035886275871	TCGA-BLCA
TCGA-GV-A6ZA-01A	TCGA.GV.A6ZA.01A	WT	0.582991076672429	0.769222215590169	TCGA-BLCA
TCGA-H4-A2HO-01A	TCGA.H4.A2HO.01A	WT	0.60956703863528	0.765902239665343	TCGA-BLCA
TCGA-HQ-A2OE-01A	TCGA.HQ.A2OE.01A	WT	0.532792749693257	0.567533549717404	TCGA-BLCA
TCGA-HQ-A2OF-01A	TCGA.HQ.A2OF.01A	Loss	0.664977414908718	0.827195174492276	TCGA-BLCA
TCGA-HQ-A5ND-01A	TCGA.HQ.A5ND.01A	WT	0.587525349114653	0.768499475420596	TCGA-BLCA
TCGA-HQ-A5NE-01A	TCGA.HQ.A5NE.01A	WT	0.641907090798565	0.763189101123783	TCGA-BLCA
TCGA-K4-A3WS-01A	TCGA.K4.A3WS.01A	WT	0.702783712928576	0.781536870172672	TCGA-BLCA
TCGA-K4-A3WU-01B	TCGA.K4.A3WU.01B	WT	0.694576624666572	0.695058071485346	TCGA-BLCA
TCGA-K4-A3WV-01A	TCGA.K4.A3WV.01A	Loss	0.626655058227257	0.670427970976745	TCGA-BLCA
TCGA-K4-A4AB-01B	TCGA.K4.A4AB.01B	WT	0.552319762757007	0.735179572745224	TCGA-BLCA
TCGA-K4-A4AC-01A	TCGA.K4.A4AC.01A	WT	0.70548842710075	0.804835028265625	TCGA-BLCA
TCGA-K4-A54R-01A	TCGA.K4.A54R.01A	WT	0.695400939682512	0.851665115219648	TCGA-BLCA
TCGA-K4-A5RH-01A	TCGA.K4.A5RH.01A	WT	0.745262874364094	0.83920946416059	TCGA-BLCA
TCGA-K4-A5RI-01A	TCGA.K4.A5RI.01A	WT	0.617793339751417	0.743635056938952	TCGA-BLCA
TCGA-K4-A5RJ-01A	TCGA.K4.A5RJ.01A	WT	0.749011421664301	0.830389955966228	TCGA-BLCA
TCGA-K4-A6FZ-01A	TCGA.K4.A6FZ.01A	WT	0.718977001549342	0.793244381868552	TCGA-BLCA
TCGA-K4-A6MB-01A	TCGA.K4.A6MB.01A	WT	0.565807815245354	0.642027865119851	TCGA-BLCA
TCGA-K4-A83P-01A	TCGA.K4.A83P.01A	WT	0.725233601411945	0.817147001034978	TCGA-BLCA
TCGA-K4-AAQO-01A	TCGA.K4.AAQO.01A	WT	0.665814573756074	0.671775602840417	TCGA-BLCA
TCGA-KQ-A41N-01A	TCGA.KQ.A41N.01A	WT	0.565105766906206	0.604889386312393	TCGA-BLCA
TCGA-KQ-A41O-01A	TCGA.KQ.A41O.01A	WT	0.528886812597988	0.657008461562502	TCGA-BLCA
TCGA-KQ-A41P-01A	TCGA.KQ.A41P.01A	Loss	0.532815871961355	0.584310012070361	TCGA-BLCA
TCGA-KQ-A41Q-01A	TCGA.KQ.A41Q.01A	Loss	0.61155692112876	0.744948884356808	TCGA-BLCA
TCGA-KQ-A41R-01A	TCGA.KQ.A41R.01A	WT	0.501530628917834	0.604045300749145	TCGA-BLCA
TCGA-KQ-A41S-01A	TCGA.KQ.A41S.01A	WT	0.705547794144329	0.834042369697286	TCGA-BLCA
TCGA-LC-A66R-01A	TCGA.LC.A66R.01A	WT	0.672071885239267	0.798643402984598	TCGA-BLCA
TCGA-LT-A5Z6-01A	TCGA.LT.A5Z6.01A	WT	0.709200811328023	0.812222869930683	TCGA-BLCA
TCGA-LT-A8JT-01A	TCGA.LT.A8JT.01A	WT	0.534082785052931	0.751217709560855	TCGA-BLCA
TCGA-MV-A51V-01A	TCGA.MV.A51V.01A	WT	0.668619266967538	0.80032242296715	TCGA-BLCA
TCGA-PQ-A6FI-01A	TCGA.PQ.A6FI.01A	Loss	0.573983196440033	0.652414707488961	TCGA-BLCA
TCGA-PQ-A6FN-01A	TCGA.PQ.A6FN.01A	WT	0.694395542843102	0.755248908274287	TCGA-BLCA
TCGA-R3-A69X-01A	TCGA.R3.A69X.01A	WT	0.721799343728243	0.789202829958197	TCGA-BLCA
TCGA-S5-A6DX-01A	TCGA.S5.A6DX.01A	WT	0.694451323856765	0.697939906322946	TCGA-BLCA
TCGA-S5-AA26-01A	TCGA.S5.AA26.01A	WT	0.477257442811079	0.778312377179267	TCGA-BLCA
TCGA-SY-A9G0-01A	TCGA.SY.A9G0.01A	WT	0.711714085005351	0.713047471873715	TCGA-BLCA
TCGA-SY-A9G5-01A	TCGA.SY.A9G5.01A	WT	0.627407517753926	0.653355022819989	TCGA-BLCA
TCGA-UY-A78K-01A	TCGA.UY.A78K.01A	WT	0.682279488006077	0.757381277508208	TCGA-BLCA
TCGA-UY-A78L-01A	TCGA.UY.A78L.01A	WT	0.621298765259739	0.74930574205617	TCGA-BLCA
TCGA-UY-A78M-01A	TCGA.UY.A78M.01A	WT	0.595131232877268	0.684882292179547	TCGA-BLCA
TCGA-UY-A78N-01A	TCGA.UY.A78N.01A	WT	0.631247510444758	0.727763981229185	TCGA-BLCA
TCGA-UY-A78O-01A	TCGA.UY.A78O.01A	WT	0.570770281880156	0.706176382591665	TCGA-BLCA
TCGA-UY-A78P-01A	TCGA.UY.A78P.01A	WT	0.710100484627435	0.758192341372362	TCGA-BLCA
TCGA-UY-A8OB-01A	TCGA.UY.A8OB.01A	WT	0.544855045443921	0.698979775982007	TCGA-BLCA
TCGA-UY-A8OC-01A	TCGA.UY.A8OC.01A	WT	0.632588689223402	0.764789571981899	TCGA-BLCA
TCGA-UY-A8OD-01A	TCGA.UY.A8OD.01A	WT	0.647703656580683	0.759594793736045	TCGA-BLCA
TCGA-UY-A9PA-01A	TCGA.UY.A9PA.01A	WT	0.718339031130533	0.740326477432642	TCGA-BLCA
TCGA-UY-A9PB-01A	TCGA.UY.A9PB.01A	WT	0.70605450831659	0.701582814854681	TCGA-BLCA
TCGA-UY-A9PD-01A	TCGA.UY.A9PD.01A	WT	0.522705913149225	0.62300307687148	TCGA-BLCA
TCGA-UY-A9PE-01A	TCGA.UY.A9PE.01A	WT	0.630859349071954	0.773674221874023	TCGA-BLCA
TCGA-UY-A9PF-01A	TCGA.UY.A9PF.01A	WT	0.63791935270587	0.643257777547463	TCGA-BLCA
TCGA-UY-A9PH-01A	TCGA.UY.A9PH.01A	WT	0.633563005667452	0.77107360842863	TCGA-BLCA
TCGA-XF-A8HB-01A	TCGA.XF.A8HB.01A	WT	0.669364295484939	0.796215889705294	TCGA-BLCA
TCGA-XF-A8HC-01A	TCGA.XF.A8HC.01A	WT	0.689743527795851	0.807605650753704	TCGA-BLCA
TCGA-XF-A8HD-01A	TCGA.XF.A8HD.01A	WT	0.737638107606233	0.836666015471063	TCGA-BLCA
TCGA-XF-A8HE-01A	TCGA.XF.A8HE.01A	WT	0.682549913620711	0.76349571180871	TCGA-BLCA
TCGA-XF-A8HF-01A	TCGA.XF.A8HF.01A	WT	0.544120985514913	0.649722463965487	TCGA-BLCA
TCGA-XF-A8HG-01A	TCGA.XF.A8HG.01A	WT	0.49901034712733	0.714057438397115	TCGA-BLCA
TCGA-XF-A8HH-01A	TCGA.XF.A8HH.01A	WT	0.654283082710418	0.75180177721564	TCGA-BLCA
TCGA-XF-A8HI-01A	TCGA.XF.A8HI.01A	WT	0.633751711533923	0.787539600012272	TCGA-BLCA
TCGA-XF-A9SG-01A	TCGA.XF.A9SG.01A	WT	0.628217643507032	0.756000683727375	TCGA-BLCA
TCGA-XF-A9SH-01A	TCGA.XF.A9SH.01A	WT	0.630594702870714	0.805208497553935	TCGA-BLCA
TCGA-XF-A9SI-01A	TCGA.XF.A9SI.01A	WT	0.763046908198775	0.81952475654161	TCGA-BLCA
TCGA-XF-A9SJ-01A	TCGA.XF.A9SJ.01A	WT	0.732291762592625	0.847503228545185	TCGA-BLCA
TCGA-XF-A9SK-01A	TCGA.XF.A9SK.01A	WT	0.630824727288961	0.786937369399873	TCGA-BLCA
TCGA-XF-A9SL-01A	TCGA.XF.A9SL.01A	WT	0.792598052592598	0.859769164080649	TCGA-BLCA
TCGA-XF-A9SM-01A	TCGA.XF.A9SM.01A	WT	0.734400341658559	0.769098184987683	TCGA-BLCA
TCGA-XF-A9SP-01A	TCGA.XF.A9SP.01A	WT	0.680705698198572	0.772184857502628	TCGA-BLCA
TCGA-XF-A9ST-01A	TCGA.XF.A9ST.01A	Loss	0.763590661257695	0.815506469900276	TCGA-BLCA
TCGA-XF-A9SU-01A	TCGA.XF.A9SU.01A	WT	0.711710513606383	0.817947395523773	TCGA-BLCA
TCGA-XF-A9SV-01A	TCGA.XF.A9SV.01A	WT	0.601994725295591	0.74032755090719	TCGA-BLCA
TCGA-XF-A9SW-01A	TCGA.XF.A9SW.01A	WT	0.79005602670595	0.863526335260733	TCGA-BLCA
TCGA-XF-A9SX-01A	TCGA.XF.A9SX.01A	WT	0.74876661740595	0.826465283917031	TCGA-BLCA
TCGA-XF-A9SY-01A	TCGA.XF.A9SY.01A	WT	0.71761841407564	0.837355893038919	TCGA-BLCA
TCGA-XF-A9SZ-01A	TCGA.XF.A9SZ.01A	WT	0.72203588215165	0.816213818355021	TCGA-BLCA
TCGA-XF-A9T0-01A	TCGA.XF.A9T0.01A	WT	0.622786013335616	0.626153841205969	TCGA-BLCA
TCGA-XF-A9T2-01A	TCGA.XF.A9T2.01A	WT	0.488259722498928	0.76484642825386	TCGA-BLCA
TCGA-XF-A9T3-01A	TCGA.XF.A9T3.01A	WT	0.674995671955504	0.720961640481082	TCGA-BLCA
TCGA-XF-A9T4-01A	TCGA.XF.A9T4.01A	WT	0.653723066952908	0.801945891092781	TCGA-BLCA
TCGA-XF-A9T5-01A	TCGA.XF.A9T5.01A	WT	0.681434386284828	0.73622213677082	TCGA-BLCA
TCGA-XF-A9T6-01A	TCGA.XF.A9T6.01A	WT	0.590599572999888	0.740344613287649	TCGA-BLCA
TCGA-XF-A9T8-01A	TCGA.XF.A9T8.01A	WT	0.699865882618018	0.798747722261243	TCGA-BLCA
TCGA-XF-AAME-01A	TCGA.XF.AAME.01A	WT	0.749936227269835	0.832268658582383	TCGA-BLCA
TCGA-XF-AAMF-01A	TCGA.XF.AAMF.01A	Loss	0.626021235993874	0.838054489670781	TCGA-BLCA
TCGA-XF-AAMG-01A	TCGA.XF.AAMG.01A	Loss	0.5299530834516	0.641944554438783	TCGA-BLCA
TCGA-XF-AAMH-01A	TCGA.XF.AAMH.01A	WT	0.639232498650411	0.803763971588988	TCGA-BLCA
TCGA-XF-AAMJ-01A	TCGA.XF.AAMJ.01A	WT	0.681888148411068	0.814676827274052	TCGA-BLCA
TCGA-XF-AAML-01A	TCGA.XF.AAML.01A	WT	0.668806872826978	0.768849248744535	TCGA-BLCA
TCGA-XF-AAMQ-01A	TCGA.XF.AAMQ.01A	WT	0.602055728713339	0.741712649776887	TCGA-BLCA
TCGA-XF-AAMR-01A	TCGA.XF.AAMR.01A	WT	0.739588996949868	0.835139660303037	TCGA-BLCA
TCGA-XF-AAMT-01A	TCGA.XF.AAMT.01A	WT	0.658119832690711	0.770644511884396	TCGA-BLCA
TCGA-XF-AAMW-01A	TCGA.XF.AAMW.01A	WT	0.63114699630838	0.78280700768397	TCGA-BLCA
TCGA-XF-AAMX-01A	TCGA.XF.AAMX.01A	WT	0.490007941999947	0.6249295266668	TCGA-BLCA
TCGA-XF-AAMY-01A	TCGA.XF.AAMY.01A	WT	0.641649182408409	0.727467848259802	TCGA-BLCA
TCGA-XF-AAMZ-01A	TCGA.XF.AAMZ.01A	WT	0.699422463252249	0.734643915317176	TCGA-BLCA
TCGA-XF-AAN0-01A	TCGA.XF.AAN0.01A	WT	0.760593968340573	0.813446516602514	TCGA-BLCA
TCGA-XF-AAN1-01A	TCGA.XF.AAN1.01A	Loss	0.613705592086931	0.816976256375676	TCGA-BLCA
TCGA-XF-AAN2-01A	TCGA.XF.AAN2.01A	WT	0.710155110312744	0.827421543850044	TCGA-BLCA
TCGA-XF-AAN3-01A	TCGA.XF.AAN3.01A	WT	0.6455047394298	0.798713957586569	TCGA-BLCA
TCGA-XF-AAN4-01A	TCGA.XF.AAN4.01A	WT	0.75686295926727	0.846473138762584	TCGA-BLCA
TCGA-XF-AAN5-01A	TCGA.XF.AAN5.01A	WT	0.748182277198582	0.81364910240025	TCGA-BLCA
TCGA-XF-AAN7-01A	TCGA.XF.AAN7.01A	WT	0.549040393458563	0.776741259283548	TCGA-BLCA
TCGA-XF-AAN8-01A	TCGA.XF.AAN8.01A	WT	0.805639630463192	0.87574191804466	TCGA-BLCA
TCGA-YC-A89H-01A	TCGA.YC.A89H.01A	WT	0.64702846100735	0.594564997033099	TCGA-BLCA
TCGA-YC-A8S6-01A	TCGA.YC.A8S6.01A	WT	0.723868879947449	0.718559760271377	TCGA-BLCA
TCGA-YC-A9TC-01A	TCGA.YC.A9TC.01A	WT	0.642733040285259	0.720632932385832	TCGA-BLCA
TCGA-YF-AA3L-01A	TCGA.YF.AA3L.01A	WT	0.638019550825573	0.797738356802465	TCGA-BLCA
TCGA-YF-AA3M-01A	TCGA.YF.AA3M.01A	WT	0.616114599299864	0.718187972672579	TCGA-BLCA
TCGA-ZF-A9R0-01A	TCGA.ZF.A9R0.01A	WT	0.641486708014806	0.780013908968892	TCGA-BLCA
TCGA-ZF-A9R1-01A	TCGA.ZF.A9R1.01A	WT	0.686029814217563	0.792277377520052	TCGA-BLCA
TCGA-ZF-A9R2-01A	TCGA.ZF.A9R2.01A	WT	0.592133856693597	0.704171537591158	TCGA-BLCA
TCGA-ZF-A9R3-01A	TCGA.ZF.A9R3.01A	WT	0.639146529339465	0.820410826236575	TCGA-BLCA
TCGA-ZF-A9R4-01A	TCGA.ZF.A9R4.01A	WT	0.59837561313472	0.722693723267154	TCGA-BLCA
TCGA-ZF-A9R5-01A	TCGA.ZF.A9R5.01A	WT	0.622674922397312	0.824920975846041	TCGA-BLCA
TCGA-ZF-A9R7-01A	TCGA.ZF.A9R7.01A	WT	0.606844851536681	0.703448871323186	TCGA-BLCA
TCGA-ZF-A9R9-01A	TCGA.ZF.A9R9.01A	WT	0.625585740243398	0.731127956628519	TCGA-BLCA
TCGA-ZF-A9RC-01A	TCGA.ZF.A9RC.01A	WT	0.670904606897596	0.667944469117184	TCGA-BLCA
TCGA-ZF-A9RD-01A	TCGA.ZF.A9RD.01A	WT	0.703399171508386	0.796425950955778	TCGA-BLCA
TCGA-ZF-A9RE-01A	TCGA.ZF.A9RE.01A	WT	0.552003938371847	0.683051691168768	TCGA-BLCA
TCGA-ZF-A9RF-01A	TCGA.ZF.A9RF.01A	WT	0.651907705243568	0.769893200257113	TCGA-BLCA
TCGA-ZF-A9RG-01A	TCGA.ZF.A9RG.01A	WT	0.741988018819798	0.814691212879007	TCGA-BLCA
TCGA-ZF-A9RL-01A	TCGA.ZF.A9RL.01A	WT	0.575206338440987	0.648025843765909	TCGA-BLCA
TCGA-ZF-A9RM-01A	TCGA.ZF.A9RM.01A	WT	0.702103046111141	0.645580157549778	TCGA-BLCA
TCGA-ZF-A9RN-01A	TCGA.ZF.A9RN.01A	WT	0.578395086700828	0.740703018793496	TCGA-BLCA
TCGA-ZF-AA4N-01A	TCGA.ZF.AA4N.01A	WT	0.647099939067026	0.704591919039123	TCGA-BLCA
TCGA-ZF-AA4R-01A	TCGA.ZF.AA4R.01A	WT	0.721256191690411	0.811705213332077	TCGA-BLCA
TCGA-ZF-AA4T-01A	TCGA.ZF.AA4T.01A	WT	0.643472429935594	0.62743539771204	TCGA-BLCA
